Employee_ID,job_role,experience_years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score,productivity_score,burnout_risk_level
86bea085-f38b-4f25-9327-885c4d1cbccb,Analyst,2,0.4,0.0,31.5,0.9,High,3.3,10.0,2.62,8,5.6,4.2,10.0,43.3,High
8b6368b4-f629-4d7b-b0c1-a3422b7d7704,Writer,9,19.7,48.5,10.0,0.2,High,4.1,6.8,2.94,2,4.8,4.6,10.0,77.8,High
d4ce2428-171f-4dcd-bc79-2d6a6f239e95,Marketer,14,16.4,32.1,24.1,1.2,High,13.1,11.5,2.03,10,5.3,1.0,10.0,68.5,High
3c2b8186-9660-4c4f-abe0-e0a4d2e48570,Manager,10,2.1,8.7,27.8,3.2,Low,13.2,11.8,2.5,1,3.8,5.2,6.99,52.8,Medium
60e7f615-1510-45a3-b8c2-6e8fc31a60c7,Marketer,13,10.9,32.6,23.2,1.6,Low,3.5,4.8,2.06,2,3.4,6.6,5.96,75.5,Medium
14d05858-5301-4a79-b5a7-b724cc20fc71,Marketer,20,7.7,17.2,22.5,1.1,Low,1.0,5.8,1.73,4,4.9,8.2,4.77,85.1,Medium
76dddf6e-1c15-43cb-ad13-6d03034ff311,Analyst,7,10.5,28.2,20.2,2.6,High,2.2,5.6,2.49,1,4.0,4.8,10.0,56.6,High
d4ce1c14-7fe8-407c-8cdc-ee70be46063f,Developer,5,18.9,38.8,24.6,0.2,Low,2.0,4.3,6.03,3,6.5,4.6,7.43,58.2,High
88be3b7f-cf68-4422-9d5c-d431dd308e7b,Analyst,13,9.0,22.1,18.0,0.6,High,4.9,6.2,2.17,7,5.2,5.0,10.0,59.3,High
a17d272f-8911-4b32-bb4f-7cfab253eb70,Analyst,11,6.3,13.5,28.3,3.9,Low,3.7,5.2,2.32,8,4.2,6.4,6.1,63.9,Medium
786181be-2815-4723-8d9f-945dcdbb42dd,Manager,1,9.0,19.6,24.0,1.9,Low,15.399999999999999,16.0,2.33,9,1.0,2.0,9.35,25.0,High
2f1e4aa8-88f7-4a49-82d1-10743ffa281c,Manager,18,3.1,4.5,30.6,3.7,Low,14.0,15.0,2.21,9,2.2,4.1,7.81,54.7,High
aa49a30b-1e8d-40d3-b2ed-04de8fc08084,Marketer,3,11.6,26.0,22.3,2.0,Medium,5.7,3.8,3.1,10,6.2,4.7,9.08,54.4,High
9fb6c9b4-dd4c-4653-a776-657186f23a6e,Developer,20,15.5,37.7,29.4,1.4,Medium,4.0,6.7,2.14,9,4.9,2.3,10.0,81.6,High
86fa296f-1c9d-4211-a8b9-6899932d3587,Developer,2,26.9,63.3,19.4,1.6,High,8.0,7.1,5.77,7,5.9,1.0,10.0,63.2,High
5706f45f-4ae6-4d36-9322-1304b9c51028,Designer,15,7.5,17.7,21.2,9.6,Low,1.0,5.8,0.1,4,6.3,8.6,4.48,92.2,Low
0498fa39-7b3f-401a-b0f2-429ac0fc9b88,Marketer,4,6.6,27.9,24.5,1.7,Low,7.2,7.5,3.2,6,5.6,6.4,6.1,61.9,Medium
a3df8835-dc0e-43cd-aabe-bfec14fe4661,Developer,9,20.6,52.2,10.0,3.4,Medium,1.4,7.3,0.62,3,5.3,6.5,7.67,92.1,High
617531b8-4384-4694-a4f2-bbe14eebeaf6,Developer,5,21.3,54.7,19.3,1.2,Medium,1.0,2.0,2.26,7,5.9,4.1,9.45,82.5,High
e717671d-7b14-4c60-a398-b47d22b9dfac,Analyst,17,6.6,16.1,21.1,2.4,High,3.4,7.7,3.22,5,3.9,5.2,10.0,57.6,High
164d7815-b7d7-4a06-8cdb-f80885047e0d,Manager,9,3.2,11.0,26.1,2.7,High,15.399999999999999,14.7,0.1,10,1.7,1.3,10.0,52.4,High
9509b33a-5f79-4811-9763-3c3d30084e34,Developer,10,17.7,44.0,26.0,1.4,Low,5.2,7.5,2.26,2,5.0,3.8,8.03,73.1,High
c345a33c-be39-4c6e-a108-a09fe62b517e,Analyst,5,10.1,20.4,20.3,1.2,Low,1.5,8.1,3.34,8,5.9,8.0,4.91,70.3,Medium
7d5d3f13-d05e-4423-8729-5f5c5789d5d0,Analyst,8,9.7,26.0,30.7,0.8,High,3.9,5.8,3.05,2,3.2,1.9,10.0,55.4,High
518c12d0-2d6b-4e5c-a72b-aef456faffd9,Designer,12,6.5,20.4,22.5,3.0,High,3.7,8.7,1.23,1,6.2,4.8,10.0,68.6,High
5925b9ea-963e-4f4a-9013-e8c2375366da,Writer,15,18.6,46.2,13.0,0.2,High,11.4,11.3,3.2,8,4.7,2.2,10.0,66.7,High
02fbc024-783d-4dad-b5ed-eced66820080,Writer,17,14.4,33.1,18.3,4.0,Low,5.2,8.3,0.1,8,5.7,6.5,6.02,81.7,Medium
8553b146-d77d-463c-a7de-87ac61321d90,Analyst,5,2.3,6.9,38.0,8.7,Low,8.9,8.5,0.1,5,4.5,3.7,8.1,56.6,High
47575e62-0f53-4758-a8a4-396135a592cd,Analyst,8,13.8,36.4,21.0,1.1,Low,3.5,4.6,4.91,8,4.6,6.4,6.1,60.2,Medium
99d7ba12-335d-411d-816d-881779670622,Analyst,11,12.4,29.0,19.2,2.7,Medium,7.4,6.7,1.79,10,4.1,4.8,8.94,60.2,High
c3279238-e3e1-4a63-8171-3c89d569d769,Manager,19,7.9,28.1,26.9,7.2,Low,15.399999999999999,14.9,0.1,6,1.4,2.8,8.76,63.9,High
95e473fa-bf0d-4e2c-95f0-395a4b62c1e7,Manager,19,1.9,0.0,28.8,1.3,Low,15.2,13.6,3.64,5,3.9,4.5,7.5,54.5,High
c82aa9c2-3b46-4ef6-9871-4cf4714628c1,Analyst,16,9.8,19.3,19.5,2.1,High,4.0,8.7,0.16,1,5.2,4.9,10.0,72.1,High
b58e5c5f-6b36-47fc-87ad-657b118a04b4,Developer,16,27.1,64.7,10.0,1.8,High,6.3,7.0,3.75,3,5.2,2.2,10.0,90.9,High
8e03e310-c9c4-4645-b449-14c7f3da9e7a,Writer,6,16.9,32.8,13.6,1.3,Medium,5.8,7.7,2.34,10,5.9,5.4,8.48,67.2,High
61f7944b-4a00-4cd3-a894-ceb777b3b8db,Developer,16,14.6,33.1,11.0,1.9,High,9.6,8.9,1.98,7,5.2,4.2,10.0,73.3,High
0b107583-3e4f-4ae0-9afb-6b0b21bc807f,Manager,7,0.0,6.3,30.4,0.9,Low,10.7,12.3,2.06,4,3.5,5.7,6.62,56.0,Medium
a257fe36-23f0-4fd6-8872-0a608be96e68,Designer,9,6.7,20.3,23.7,0.5,Medium,13.4,12.8,0.27,1,1.5,3.6,9.83,53.5,High
9d03d75d-7a31-4111-b4d2-1e14abeae099,Writer,16,19.3,45.7,17.1,1.8,Medium,6.6,10.6,0.1,6,6.2,3.7,9.73,95.6,High
955f3f0b-7ee6-4b1e-acef-7b07c9c46553,Writer,9,19.0,46.0,29.3,1.6,Medium,1.0,6.5,1.98,7,5.8,2.2,10.0,74.9,High
5448362e-507b-4a79-aedf-5b0e576ef5dc,Developer,6,17.1,35.5,15.9,2.9,High,5.0,4.9,0.35,1,3.8,3.5,10.0,59.9,High
80f797f3-2635-4c42-a7f9-4d917d762b85,Developer,17,6.7,10.5,26.5,1.7,Low,7.2,9.9,0.1,6,3.6,5.9,6.47,67.5,Medium
f4734e2d-5a01-4286-a9f7-8aeeabf63e6e,Writer,15,13.0,35.8,11.9,1.8,Low,9.2,8.8,0.1,7,3.6,7.5,5.3,89.2,Medium
8d03994f-0e88-4140-b3ad-f873488220ad,Analyst,19,5.3,10.5,27.4,1.2,Low,7.6,8.3,0.97,1,4.3,5.9,6.47,72.8,Medium
3d414cb3-6610-46a4-b9a2-0ee78ff7b3a4,Marketer,10,7.6,20.6,27.2,1.4,High,3.0,3.0,1.14,3,5.7,3.6,10.0,61.6,High
97935c2c-9287-4ac3-9e57-ee02aedd14b9,Developer,13,10.2,34.6,13.4,2.9,Low,4.3,7.3,0.17,3,5.7,9.0,4.17,94.3,Low
ad6bad03-5a2d-4b95-96c2-fb4e6e6f20ef,Designer,19,9.8,4.2,25.3,3.2,Low,5.7,7.8,0.1,3,5.4,8.0,4.92,78.3,Medium
b49e8c35-ec0b-4b7c-8a96-18a8e4a21fd1,Developer,16,9.3,18.6,29.4,3.7,Low,5.5,9.0,0.1,10,3.9,4.9,7.2,78.5,High
d062862f-23d7-467a-909f-494abfb8b751,Marketer,2,7.4,21.4,19.7,1.1,High,4.8,9.5,0.85,3,4.9,5.0,10.0,64.3,High
26ea6bf1-aefb-4a2a-ab41-fa8beddfc58c,Developer,15,15.0,33.3,17.7,2.2,High,2.6,7.1,0.65,1,6.7,4.2,10.0,83.0,High
9ea282ba-de8e-45fd-8ed5-a81480b90e1b,Analyst,9,10.5,30.9,29.5,3.1,High,2.7,9.0,1.21,8,5.5,2.3,10.0,61.0,High
259898cb-104c-418f-af0b-d27c70a11277,Analyst,17,14.3,34.7,24.4,2.1,Medium,10.1,6.9,0.1,7,2.7,2.3,10.0,73.7,High
e6a49e75-8014-4f7e-9264-9b7d442ce961,Manager,11,1.7,7.6,29.0,1.1,High,15.399999999999999,11.5,3.21,8,3.5,1.3,10.0,37.1,High
2b651128-89b2-4e8c-997e-d15620d694af,Developer,8,13.9,30.9,22.9,3.2,Medium,5.3,5.6,2.59,8,5.3,4.0,9.53,58.9,High
a74cd305-a37a-4921-94a8-5d3a284fb53a,Marketer,10,5.5,10.2,27.6,2.6,Low,4.8,7.0,1.37,6,5.5,6.5,6.02,71.5,Medium
2bd1eb51-fc2a-42b5-9dae-509baf3f381c,Developer,15,13.0,35.2,17.1,1.5,Medium,8.1,9.3,2.83,3,4.5,4.9,8.84,68.4,High
ba119e44-6395-4279-b221-44f46a53d7fa,Designer,20,8.4,27.8,17.1,1.9,High,8.6,12.7,3.89,6,4.8,4.5,10.0,64.0,High
131619d9-e441-4b73-8a13-a4556cb73076,Analyst,11,2.4,16.7,22.4,2.6,Medium,4.6,11.3,0.37,1,5.6,7.2,7.16,64.1,High
fb0c57fd-c200-4263-8054-ff9fd14effd9,Developer,19,17.0,38.2,18.4,1.7,Medium,5.7,5.4,2.74,4,3.2,4.2,9.37,61.7,High
065670df-47ae-4203-b294-a107ddffd8aa,Developer,15,15.8,34.4,20.3,1.2,High,1.0,6.6,0.1,1,5.5,3.7,10.0,79.8,High
418c45bb-fdb7-4ccc-8177-c08eec9f6536,Marketer,2,8.7,18.0,19.5,2.6,High,9.0,9.1,4.41,2,4.6,3.7,10.0,35.2,High
778d6bb0-987a-4a4d-9ae7-f9da8c99af6b,Designer,20,6.3,14.0,34.9,4.4,Medium,5.8,12.5,1.79,9,6.8,2.8,10.0,70.2,High
73c7c5bc-06a3-4d3f-b474-fe040c6ff085,Manager,19,7.7,19.2,18.9,1.9,Medium,13.2,13.4,4.08,7,4.3,4.6,9.09,63.4,High
49c79e22-b104-4ed6-9d11-6551c8afb2b1,Analyst,3,8.6,21.3,21.6,3.4,High,7.5,9.9,0.1,1,5.1,3.6,10.0,53.9,High
43918f8b-0dcf-4686-a014-911805f417a7,Designer,4,8.6,24.1,15.3,1.3,Medium,2.4,7.7,2.03,10,6.1,7.9,6.63,69.8,Medium
c04a8e58-7926-465f-b456-ed9a2489798f,Marketer,8,11.3,32.6,20.4,2.1,Low,6.3,9.2,4.38,9,3.7,6.5,6.03,62.9,Medium
6aa2c521-007f-4287-ad55-1a56805c8d8b,Developer,3,14.3,42.8,12.7,2.1,Low,3.0,2.0,3.56,7,5.8,8.5,4.55,66.6,Medium
8ed17213-0618-4ebe-bf48-8ba9510c7c6e,Writer,14,13.9,19.9,18.3,2.2,Medium,3.7,7.0,1.69,8,5.1,5.5,8.4,65.4,High
72a51a0b-e3d6-4328-9d7b-e5b89320b031,Developer,15,13.6,30.5,27.5,2.3,Medium,6.4,9.2,0.56,10,6.2,2.6,10.0,80.7,High
1a430999-5f9f-4007-9426-6d70b4920ca5,Manager,2,2.7,3.2,22.5,1.2,Medium,15.399999999999999,12.7,4.08,5,2.3,3.4,9.95,20.6,High
eee73bb8-0b17-4999-abbb-e68bec8fdeb1,Developer,19,21.3,44.8,12.4,2.0,High,5.5,7.3,0.6,1,3.2,3.2,10.0,72.1,High
c3a29312-0251-4f0c-8994-e7a6277b6237,Analyst,20,7.9,14.2,33.1,1.2,High,5.6,5.4,0.1,7,6.7,1.3,10.0,80.3,High
83d4305d-f72e-43e3-a8a4-a47366c48e3c,Writer,9,20.7,53.4,20.0,3.0,Low,6.5,5.2,1.78,9,3.8,4.2,7.73,73.8,High
23dd01de-c69c-4a42-9df6-edcf1e0bc2ca,Analyst,18,15.6,39.0,20.1,2.4,Medium,8.8,10.9,1.2,6,3.3,3.4,9.97,81.9,High
03d0f66f-085e-445e-bf39-d22f8f97b294,Designer,6,0.0,0.1,25.8,1.6,High,3.3,6.9,0.58,1,6.3,5.7,9.9,57.8,High
4ee71df6-9f51-40b2-953d-39e3fb8ed04a,Developer,11,14.4,37.1,10.2,1.8,High,7.5,10.1,3.16,9,3.6,5.0,10.0,58.1,High
bfcf6515-c81d-41ad-8fc8-fb8183d7fa6e,Developer,9,12.9,37.4,24.7,2.3,High,4.3,6.4,3.2,5,3.7,2.5,10.0,60.4,High
8464f53f-d709-456a-a0f3-f154807a23e3,Developer,19,16.3,40.8,14.5,2.1,High,5.3,4.5,0.1,5,5.2,4.0,10.0,84.6,High
e7ffc32c-cdbf-4660-b71b-8ecde25b2b1e,Analyst,7,8.8,24.6,24.9,1.7,High,7.7,11.7,2.09,9,5.3,2.6,10.0,62.2,High
14bb4922-c60e-481f-a6d2-701474362d95,Designer,14,2.9,4.4,25.5,0.9,Medium,5.9,7.9,4.37,10,5.1,5.9,8.11,44.8,High
9acd300c-e782-45a0-a2c0-dcba2a48dcee,Designer,2,5.2,11.5,19.6,1.3,Medium,5.4,11.9,1.12,8,3.4,7.0,7.31,43.5,High
c8931c2f-3869-4cdf-bb0a-4f2d4fe5c578,Manager,13,1.8,1.2,33.3,0.8,Medium,15.399999999999999,15.9,1.86,1,1.0,1.0,10.0,43.2,High
c2756552-1ee5-455e-b8c7-90b58d5687c8,Analyst,5,5.9,21.8,10.0,3.0,High,6.5,9.8,3.07,10,3.3,7.4,8.64,46.2,High
879509b8-3d4c-438e-9e4f-ea622f9c903d,Manager,12,5.7,13.8,28.3,4.2,Medium,4.4,5.9,1.99,5,5.4,4.9,8.85,66.2,High
4cc43eda-0caf-4fe0-9664-b40129fac853,Analyst,1,5.5,18.2,15.1,2.9,Low,5.5,9.0,0.1,4,5.4,9.5,3.82,73.8,Low
9181b030-808a-416f-aed3-40f6f42c8a0e,Developer,13,11.8,28.4,24.1,2.9,Medium,1.0,5.9,1.27,10,6.6,5.3,8.56,75.5,High
d0977029-6dce-42d0-a643-b2539650f755,Developer,14,20.6,43.9,12.6,2.0,Medium,4.1,8.3,2.0,4,4.9,5.2,8.64,66.9,High
f8d2f94a-d6c3-44c3-9575-c448522d79ab,Designer,5,3.6,6.8,26.3,1.1,Medium,6.6,6.1,2.76,1,4.8,5.4,8.49,41.7,High
a68f837e-cd2c-492b-91b8-83311029e557,Manager,16,5.4,13.3,17.6,1.9,Medium,15.399999999999999,15.3,1.4,4,1.8,4.5,9.15,50.5,High
2dd410a8-eb31-4aec-a8ff-3c0ab6b53251,Manager,6,4.5,10.4,27.2,0.7,Medium,15.399999999999999,13.0,4.91,5,2.1,2.7,10.0,31.8,High
b1c62a27-6f06-4f26-b0b3-3022e6fa778f,Manager,3,6.7,24.6,25.3,1.4,High,1.1,2.0,0.19,5,6.7,4.7,10.0,58.0,High
36cae21a-ca82-4881-85b9-fd3864d3102f,Analyst,17,18.9,53.2,10.0,0.4,High,9.3,12.1,4.4,7,1.0,3.4,10.0,50.6,High
962e7af8-4481-4cc3-8c32-e241a54b4132,Analyst,2,15.9,46.1,19.3,0.5,Low,1.4,4.4,5.89,1,5.4,6.8,5.8,70.9,Medium
18752636-f0b4-499c-b6a0-28c379fa71e5,Developer,8,5.0,7.7,15.5,2.1,Medium,5.3,10.1,1.47,8,6.3,8.0,6.55,67.8,Medium
6b7f17f1-64b5-4ec6-9f5c-70bad1813598,Manager,5,11.1,36.8,21.4,1.3,Medium,14.3,10.9,2.49,4,2.3,2.8,10.0,48.3,High
10545b1f-6edb-41fd-8357-76de6940b2ac,Manager,5,3.4,10.0,24.0,2.7,Medium,15.399999999999999,14.3,0.97,7,1.7,3.2,10.0,40.5,High
17b560fd-13e7-4578-869a-3878201da4bc,Manager,10,9.4,21.3,25.4,1.7,Medium,15.399999999999999,18.4,3.86,3,2.2,1.0,10.0,40.8,High
561da51b-963f-4850-aeea-8b0495b52138,Marketer,6,6.0,14.0,23.3,2.5,Medium,8.4,8.8,0.7,10,4.5,4.7,8.71,48.7,High
ecd7aec8-cb38-4b5c-97a5-cc151aad98de,Analyst,1,11.1,17.6,25.6,0.9,High,3.7,3.5,5.02,4,4.5,2.9,10.0,38.8,High
4b65c9d1-dae1-4354-97ce-8ba26ff3d089,Marketer,11,11.5,28.1,22.5,1.5,Low,5.9,4.9,2.51,10,4.6,6.0,6.39,68.8,Medium
6ea632fb-d90b-4de6-8cc8-27873abab0c6,Developer,14,18.1,42.2,20.4,1.4,Low,5.5,6.1,1.15,8,4.8,5.0,7.14,88.0,High
51d80c30-e9f9-4a4e-8d85-b792e1d0860c,Developer,13,14.7,32.8,20.2,1.3,Low,1.0,4.2,3.94,3,6.3,7.0,5.65,73.5,Medium
bde1fbef-5126-4360-bdf8-e994a6d6c2c1,Manager,6,9.8,17.7,23.4,3.9,Medium,15.399999999999999,17.3,3.14,2,1.4,1.1,10.0,38.5,High
3b1c6f7c-eb59-4230-81a2-5e913a559ddd,Designer,13,4.3,17.7,21.4,3.6,High,8.2,9.3,0.1,9,2.3,4.5,10.0,56.9,High
56424df1-9e37-47c5-beaf-359dfe8150f6,Developer,1,15.5,40.9,22.7,1.8,Low,3.0,4.6,5.3,9,5.5,5.7,6.62,70.6,Medium
16ed5691-9f85-4ac9-9f6f-3154c929404b,Developer,18,18.6,44.5,12.9,4.7,Low,5.7,7.5,0.63,10,4.2,6.7,5.88,91.8,Medium
34205aed-dcf8-4fae-a797-3b18fd67d092,Marketer,8,20.0,42.8,13.7,0.3,High,3.5,3.9,3.67,2,4.6,3.7,10.0,53.2,High
64a9694d-96e8-4acb-b0b2-8d0cc9402d5c,Writer,6,18.3,45.1,26.2,1.5,High,4.8,7.2,4.13,4,6.5,1.0,10.0,64.5,High
76179756-94fb-4703-a889-60aa17e35869,Developer,17,18.0,42.0,23.2,2.5,High,7.7,10.7,2.51,2,4.2,1.0,10.0,67.0,High
7749551a-5e94-4314-ac3c-68467afdbddd,Developer,13,17.3,39.0,15.9,1.7,Low,3.8,3.0,4.54,4,4.7,6.8,5.82,69.1,Medium
add8bcaa-2fbe-4349-870b-29600a63b566,Designer,9,10.2,26.6,24.4,1.5,Low,1.5,7.7,1.21,8,5.8,7.0,5.67,75.0,Medium
4b7dce3e-dd50-4f9d-8041-c411a40b34cd,Marketer,7,6.9,17.9,20.6,2.5,Low,6.6,12.1,0.1,10,3.8,7.5,5.3,63.1,Medium
a4723d9b-823a-42dd-a650-86deb3ef1cba,Developer,10,9.7,33.0,15.3,1.0,Medium,7.7,10.4,4.21,9,4.3,6.3,7.81,67.4,High
c5c419bd-e6e2-4406-b112-c3b11fb9179a,Analyst,3,14.7,30.9,24.5,1.5,High,3.4,12.3,3.38,5,4.8,2.3,10.0,52.7,High
1581d482-4fef-4bde-983a-250ba0c1fcb4,Writer,2,15.1,29.5,23.1,1.7,Low,14.0,14.5,1.59,5,3.5,2.9,8.68,52.8,High
59277aef-fa18-42fe-b81f-f491511eb563,Developer,7,16.6,45.4,15.7,0.4,Medium,8.4,6.1,4.55,8,4.2,4.3,9.29,56.9,High
4ddebeb7-4e36-4dce-8543-866c08de3c07,Manager,8,4.8,15.3,21.8,1.8,High,13.0,13.7,2.86,6,1.0,3.1,10.0,34.9,High
104a9d2d-1430-4d79-945e-31cf255b35d4,Designer,8,3.1,9.1,37.4,3.1,Medium,1.0,5.5,0.77,4,4.6,4.7,9.44,51.5,High
ca9e82b5-9da5-4a77-89d5-9e447e1bb44f,Marketer,14,12.0,29.6,21.4,0.9,Medium,8.0,12.6,4.26,1,5.0,4.2,9.38,61.6,High
71bdd8f8-9951-44ea-8b61-1642863604aa,Analyst,15,10.6,35.4,20.6,4.1,Medium,4.3,7.4,0.1,5,4.3,5.6,8.33,75.0,High
8c4cf090-e3ed-4716-944e-320d65756b05,Analyst,10,6.5,16.8,24.6,1.3,High,4.2,7.9,1.54,10,5.0,4.2,10.0,55.0,High
99c75dca-964c-4240-bf71-a27cdf3a4dd6,Marketer,16,7.9,19.7,25.2,0.6,Low,4.5,6.2,2.1,1,4.1,6.6,5.96,68.9,Medium
37f444cf-e219-4bc8-ab97-c311eeeee963,Developer,8,23.1,61.4,17.1,2.0,Low,2.1,6.6,4.57,5,5.4,5.4,6.84,73.1,Medium
3cb0d581-83ed-4e26-930d-1786fc543a9a,Analyst,12,8.1,23.9,20.3,1.5,High,9.8,6.2,1.71,6,4.5,3.4,10.0,60.9,High
fbd49bbf-0139-471a-ac14-765f7805e5ca,Manager,20,6.6,20.8,18.1,0.6,High,15.399999999999999,12.7,1.59,4,2.6,1.9,10.0,58.1,High
839b5ec5-3181-4646-85ee-81073d3b5238,Designer,16,0.5,0.0,33.2,1.0,Low,2.8,5.0,3.76,10,5.1,6.9,5.74,57.8,Medium
ee1aa2b1-3ab7-438d-a2f2-182d2787ef1f,Designer,19,0.0,2.0,34.4,1.6,Low,5.1,10.2,3.82,6,5.6,6.1,6.32,65.4,Medium
a4cb57a5-1de8-4f7d-ba38-2ce7cf724ec2,Analyst,1,11.4,28.0,18.8,2.4,Medium,6.1,6.1,0.98,7,3.9,5.4,8.48,61.5,High
3953e7fc-b359-4905-b400-fe53b5c8e70a,Manager,18,6.5,14.9,23.2,0.8,Low,15.399999999999999,19.5,4.04,9,1.6,3.2,8.47,52.0,High
b9f47171-5923-47d9-afba-a7f32d4f9a28,Analyst,19,16.0,39.1,20.4,1.3,Low,2.7,5.6,0.1,10,6.1,6.2,6.25,94.8,Medium
3a383f93-7ae7-4233-b1f0-002c75197b69,Developer,3,12.8,35.9,17.4,1.2,High,6.5,7.4,0.73,10,5.7,4.7,10.0,66.5,High
7f63c041-738d-4b20-8c19-f36be39497d3,Designer,5,4.5,10.7,22.6,2.7,Low,1.0,3.2,0.97,7,6.1,9.0,4.19,78.6,Low
82dfa388-3677-4d82-8fae-3d4e87da6659,Writer,13,17.2,43.8,17.6,1.9,Low,6.4,5.5,2.01,3,4.7,5.7,6.62,78.9,Medium
c93c72cc-a81c-4877-8617-32ee63f046a7,Manager,3,4.4,2.8,26.6,0.6,High,13.4,10.3,1.52,4,2.2,1.9,10.0,33.5,High
d20bc88f-de99-45ed-9dd9-04254839cf13,Manager,18,8.2,24.7,17.0,2.2,High,12.4,12.3,2.67,9,2.9,3.6,10.0,59.3,High
1119f2b6-e592-4f74-b06e-97467ebe37b6,Marketer,13,9.0,21.6,20.5,3.3,Low,9.9,8.5,0.77,1,2.8,6.2,6.26,62.5,Medium
58f232ad-0662-4262-ad72-c082fc3d696a,Manager,1,3.0,8.4,20.5,1.0,Low,13.5,9.2,4.49,2,3.0,6.8,5.82,47.5,Medium
022a5139-b6c1-4b00-8c3f-a6168e3de8fc,Analyst,6,7.6,19.6,28.2,1.7,Medium,8.9,8.1,4.55,10,3.0,3.3,10.0,48.0,High
bc5b9b66-7a7e-49f6-bf35-3e724526e87a,Designer,5,2.7,0.0,26.6,0.2,High,8.5,11.5,2.8,5,4.5,3.6,10.0,46.2,High
b8b9c3d7-c8f7-4832-a8e2-f47a86c50f24,Analyst,19,9.1,21.6,31.9,1.5,Medium,2.3,7.3,0.1,3,5.9,3.7,9.75,83.0,High
f3f937a5-a416-4d20-bf06-69ea285f93fe,Developer,14,19.4,52.6,12.1,3.3,Low,1.8,3.4,2.06,7,5.3,7.7,5.15,93.2,Medium
98d73699-db63-437b-a1af-5610dff944e3,Writer,17,18.9,42.2,16.9,0.3,Low,7.1,10.6,1.88,5,6.6,5.3,6.92,94.1,Medium
29591cdc-c68f-4064-bbd1-8dfb1ba3d89a,Developer,3,17.0,48.0,21.8,6.0,Low,1.0,7.9,0.1,2,5.4,6.1,6.34,90.9,Medium
070ebb19-64e5-40f0-8672-f7a11e0a821d,Developer,7,22.1,56.3,10.0,3.8,Low,9.2,9.1,3.1,10,3.2,5.7,6.63,79.1,Medium
f8e3f84e-84b2-40ed-a619-5ffd9e4c328c,Designer,13,12.4,24.1,16.9,0.8,Low,1.0,6.8,4.33,6,5.5,8.4,4.62,68.0,Medium
150b00a7-eb81-4c72-bcaa-62bacfc6170d,Designer,3,10.7,19.3,26.4,3.3,Low,1.6,6.0,1.55,5,5.7,6.3,6.17,54.7,Medium
897f34a5-56ab-4afc-9f45-ef917a7f87cd,Developer,20,14.4,35.7,15.2,0.5,Medium,8.5,8.7,2.62,3,5.2,5.0,8.79,82.7,High
99ed2e4d-20d7-4832-ba2b-268505ce70dc,Marketer,5,8.7,12.6,16.7,1.3,High,4.4,8.5,0.58,4,4.7,5.6,9.99,51.6,High
1001f9ac-d317-41a0-a9e5-43b422a6419f,Marketer,19,16.5,40.2,11.9,2.2,High,7.2,12.9,0.1,6,1.7,4.1,10.0,68.1,High
b664b222-4a69-4462-bd06-e7708cbb569e,Developer,1,16.6,36.8,18.6,4.0,High,5.6,5.5,2.04,6,4.2,2.8,10.0,55.4,High
74d8b879-3d3f-4a95-b3c7-1bd8345d8bcf,Developer,4,23.3,58.6,10.0,1.7,Medium,3.3,2.1,1.48,6,4.9,5.4,8.5,68.5,High
58da626a-1ca9-4735-a12c-01b0892bd613,Developer,13,20.2,46.8,19.1,0.7,High,2.3,6.8,1.03,9,5.5,2.6,10.0,91.7,High
ac14de26-3675-441f-a4b1-4a072ef7244f,Analyst,7,12.3,27.5,24.1,0.3,High,2.3,9.1,4.19,4,5.2,3.3,10.0,52.4,High
de581cde-5ad5-47af-8bca-898e2c0b28c2,Manager,6,5.2,9.0,24.4,1.4,High,13.1,12.1,0.1,3,2.7,2.3,10.0,46.9,High
cf42b226-5a40-4931-b45f-6e33da0f63b6,Developer,15,22.2,41.5,25.8,1.9,High,3.1,6.1,0.1,7,5.4,1.0,10.0,83.7,High
10749b9b-dd55-4879-b9aa-4c1bbc6a2cdd,Designer,15,8.3,16.4,28.6,2.6,Low,1.6,7.2,0.1,7,5.5,6.4,6.11,84.5,Medium
0f5eac78-254f-4c27-9579-08098f115022,Marketer,11,6.1,5.4,27.2,0.2,Low,12.0,13.7,3.05,6,2.0,4.7,7.37,39.5,High
f6b5107e-664e-4492-a7d0-9a627c69f06b,Developer,17,13.0,29.3,20.0,1.2,High,1.4,4.4,3.79,5,6.8,4.4,10.0,61.0,High
a7cae280-fa72-429d-95a8-a795732a3553,Designer,16,5.2,6.0,32.9,1.4,Medium,2.1,7.7,0.1,2,3.9,4.4,9.21,56.9,High
905836ad-b209-462d-9baa-d778d8029660,Analyst,12,12.0,28.9,22.4,1.6,Medium,4.3,7.8,2.7,8,6.0,4.8,8.92,77.2,High
ef2721ac-60d0-4ab8-839e-a3240675d2c5,Manager,1,4.9,15.1,25.5,2.0,Low,15.2,13.2,3.03,6,3.1,4.6,7.44,40.4,High
6b3fcdbf-5b15-4acd-90d9-08e2cca16b56,Manager,10,3.4,1.3,21.2,1.8,Low,15.399999999999999,14.2,1.51,6,2.5,5.4,6.84,45.3,Medium
